name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,winddir,sealevelpressure,cloudcover,visibility,severerisk,moonphase,conditions,description
mumbai,18.94,72.835,2019-11-15,32,25,28.7,34.7,25,30.8,21.2,64.8,0,0,0,,341.3,1011.7,37.3,2.7,,0.6,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-16,33,25.9,29.6,37.2,25.9,33.2,22.7,67.5,0,0,0,,31.3,1011.5,24.6,2.9,,0.63,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-17,34.4,26.9,30.3,39.6,29.1,33.9,22.3,63.5,0,0,0,,21.7,1012.3,17.8,3.3,,0.67,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-18,33,26.3,29.5,34.6,26.3,31,19.2,55,0,0,0,,24.4,1012.2,19.7,3,,0.7,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-19,32.8,24.3,28.9,35.7,24.3,30.3,19.8,59.4,0,0,0,,60.6,1011.5,12.7,3,,0.74,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-20,32.4,24.6,28.4,35,24.6,30.3,21.2,66,0,0,0,,350.7,1010.8,15.4,2.7,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-21,33.7,24.4,29.2,37.3,24.4,31.2,21.1,63.2,0,0,0,,76.6,1011.5,13.6,2.6,,0.81,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-22,33,25.4,29.1,35.1,25.4,31,20.8,61.9,0,0,0,,85,1013.1,1.9,2.8,,0.85,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-23,32.7,25.6,29,35.6,25.6,31.1,21.3,63.9,0,0,0,,13,1012.9,13.3,2.9,,0.88,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-24,33.3,24.4,28.7,34.2,24.4,30.4,20.7,63.3,0,0,0,,95.7,1012,11,2.7,,0.92,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-25,32.4,24.3,28.4,33.6,24.3,29.7,20.4,63.2,0,0,0,,348.6,1011.3,13.3,2.8,,0.95,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-26,33.4,23.1,28.7,34.5,23.1,30,19.8,60.5,0,0,0,,57.4,1010.4,2.7,2.8,,0,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-27,33,24.3,28.5,33.8,24.3,29.4,19.6,60.2,0,0,0,,102,1010.8,0.4,3,,0.02,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-28,33,24.6,28.9,35,24.6,30.3,19.8,59,0,0,0,,23.9,1011.3,3.5,2.9,,0.05,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-29,33.4,24.2,29.1,36.8,24.2,30.9,20.8,62,0,0,0,,24,1011.6,8.4,2.9,,0.08,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-30,32.7,25.3,29,37.3,25.3,31.6,21.5,64.4,0,0,0,,40.8,1011,20.8,3,,0.12,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-01,33,25.6,29.3,37.6,25.6,32.5,22.5,67.7,0,0,0,,34.1,1011.5,22.4,2.6,,0.15,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-02,34,25.9,29.2,37.2,25.9,32.1,22,66.3,0,0,0,,33.2,1011.1,24.1,3,,0.18,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-03,33,25.4,29.3,36.2,25.4,31.5,21.1,62.6,0,0,0,,116.6,1011.5,29.2,3.3,,0.21,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-04,33.8,26.3,29.4,35.7,26.3,32.1,21.3,63,0,0,0,,114.1,1012.2,39,3.2,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-05,31.7,27,29.1,36.7,30.1,32.6,22.7,70,1.1,100,8.33,rain,23,1013.9,54.1,2.8,,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-12-06,32.7,25.7,29.2,33.9,25.7,30.5,19.1,56,0,0,0,,47.3,1013.5,46.7,3,,0.31,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-07,32.3,23.6,28,32.7,23.6,28.5,17.2,53,0,0,0,,73.8,1012.9,3.9,3.5,,0.34,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-08,32,24.3,27.9,33.4,24.3,28.8,18.2,56.2,0,0,0,,64.1,1013,7.7,3.2,,0.37,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-09,31.4,24.2,28.2,34.8,24.2,29.8,20.2,62.4,0,0,0,,349.3,1012.8,6.8,3.1,,0.41,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-10,32,24.7,28.3,34.3,24.7,30,20.9,65.2,0,0,0,,348.3,1011.7,9.9,3.2,,0.44,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-11,30.8,23.9,27.8,34.2,23.9,29.6,21.4,68.5,0,0,0,,299.9,1010.7,9,2.6,,0.47,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-12,29.7,23.2,26.9,31.5,23.2,27.9,19.9,66.1,0,0,0,,298.1,1010.6,9,2.7,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-13,29.1,22.6,26.1,30.3,22.6,26.8,19.5,67.8,0,0,0,,357.9,1012.5,22.6,3.1,,0.54,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-14,29.2,20,25.5,29.7,20,25.8,17.8,63.2,0,0,0,,348.3,1014.4,11,3.1,,0.57,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-15,30,20.8,25.6,31.9,20.8,26.3,18.8,66.6,0,0,0,,326.6,1013,5,3,,0.61,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-16,30,22.3,26,32,22.3,26.7,20.3,71.6,0,0,0,,332.8,1012.6,10.4,2.5,,0.64,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-17,32,23.4,27.2,33.8,23.4,28.1,19.9,65.9,0,0,0,,70.7,1013.4,5.3,2.7,,0.68,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-18,32.4,23.8,27.7,33.4,23.8,28.6,18.9,59.9,0,0,0,,49.1,1014.2,9.1,2.9,,0.72,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-19,31.9,23.4,27.5,33.5,23.4,28.2,18.5,59.1,0,0,0,,27.3,1013,7.3,3.1,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-12-20,31,22.7,27.1,32.2,22.7,28,19.3,63.5,0,0,0,,290.2,1011.9,21.6,2.8,,0.79,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-21,30.4,23.8,27.4,33,23.8,28.3,19.4,62.5,0,0,0,,27.7,1011.6,50.8,2.8,,0.82,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-22,32,24.4,28.1,36.3,24.4,29.3,19.5,60.5,0,0,0,,77.5,1011.1,58.5,2.8,,0.86,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-23,33,24.4,28.4,36.4,24.4,30.4,21.1,65.9,0,0,0,,206,1010.9,49.3,2.7,,0.89,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-24,30.5,24.6,28,35.8,24.6,30,21.5,68.6,0,0,0,,281.8,1012.1,22,2.2,,0.93,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-25,30.7,26,28.1,34,26,30.7,22,70,0,0,0,,354.1,1012.4,69.9,2,,0.97,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-26,29.8,23.6,26.8,31,23.6,27,18,60.1,0,0,0,,337.3,1012.3,40.9,2.8,,0,Partially cloudy,Clearing in the afternoon.
mumbai,18.94,72.835,2019-12-27,31,19.8,25.7,32.1,19.8,26.3,18.3,65.1,0,0,0,,14.5,1011.3,25.2,2.8,,0.03,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-28,31,23.5,26.9,32,23.5,27.6,18.3,59.8,0,0,0,,41.6,1011,35.6,2.8,,0.07,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-29,30.7,24.3,26.8,32.4,24.3,27.5,18.9,62.4,0,0,0,,29.2,1011.6,37.4,3.2,,0.1,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-30,28.7,22.3,25.2,29.7,22.3,25.5,18.5,67.3,0,0,0,,299.2,1011.7,25.2,2.7,,0.13,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-12-31,27.1,20,23.9,27,20,23.9,13.8,54.2,0,0,0,,327.4,1013.1,2.4,3,,0.16,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-01,27.4,17.7,23,27.3,17.7,23,14.8,61,0,0,0,,354.9,1013.5,4.9,2.4,,0.19,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-02,27.4,19.4,23.7,28.4,19.4,23.9,17.4,68.5,0,0,0,,314.8,1015.6,18.9,2.1,,0.23,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-03,26,19.4,23.1,26,19.4,23.1,16,64.5,0,0,0,,334.2,1015.2,25.6,2.5,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-04,25.4,18.7,22.4,25.4,18.7,22.4,14.2,60.4,0,0,0,,340.4,1013.7,9.3,2.6,,0.29,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-05,30.4,20,24.7,29.8,20,24.7,15.7,58.7,0,0,0,,58.1,1012.6,2.8,2.9,,0.32,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-06,33.1,23.3,26.8,33,23.3,27.2,17.3,57,0,0,0,,60.1,1013.4,1.1,3.1,,0.35,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-07,30.7,22.3,26.7,32.5,22.3,27.5,19.6,66.2,0,0,0,,255.5,1012.8,28.9,2.9,,0.39,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-08,28.9,23.3,26.1,30.3,23.3,26.6,18.8,64.6,0,0,0,,320.4,1012.8,17.1,3.2,,0.42,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-09,27.4,19.7,23.9,27.6,19.7,24,14.5,55.9,0,0,0,,342.4,1013.4,2.6,3,,0.45,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-10,31.4,21.4,25.7,31.7,21.4,25.9,15.3,53.2,0,0,0,,62.5,1012.6,5.3,3.1,,0.48,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-11,32.8,23.4,27.6,33.4,23.4,28.1,17.4,54.8,0,0,0,,78,1013.3,2.1,3,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-12,32,23,27.1,32.7,23,27.9,19.6,64.8,0,0,0,,250.2,1013.2,7.4,2.9,,0.55,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-13,28.7,23.8,26.1,31,23.8,26.9,21.4,75.6,0,0,0,,314.2,1012.2,28.7,2.8,,0.59,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-14,27.7,22.4,24.9,28.8,22.4,25.1,18,67.3,0,0,0,,341.2,1012.3,24.8,3.1,,0.62,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-15,26.7,20.1,23.3,26.8,20.1,23.3,13.1,53.3,0,0,0,,305.7,1013,6.3,3.2,,0.66,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-16,24.1,17.7,21.2,24.1,17.7,21.2,12.4,57.9,0,0,0,,345,1014.2,20.3,3.8,,0.69,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-17,24.7,15.1,20.2,24.7,15.1,20.2,9.6,51.3,0,0,0,,340.3,1014.7,2.7,3.6,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-18,28.8,16.7,22.9,28.7,16.7,22.9,13.1,55,0,0,0,,342.6,1013,1.1,3,,0.76,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-19,30.4,19.1,24.8,31.1,19.1,24.9,16.2,60.3,0,0,0,,335.5,1013.2,3.8,2.6,,0.8,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-20,32.7,20.7,26.1,32.9,20.7,26.5,17.5,60.5,0,0,0,,318.1,1013,1.1,3.2,,0.84,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-21,29,21.4,25.6,29.9,21.4,25.9,17.6,63,0,0,0,,291.9,1014,5.3,2.8,,0.87,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-22,31,21.4,26.6,32.2,21.4,27,17.1,57,0,0,0,,346.3,1014.8,18.2,3.3,,0.91,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-23,33.4,21.4,27.3,34,21.4,27.8,17.6,56.6,0,0,0,,5,1013.7,1.8,3.3,,0.94,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-24,32.5,22.8,28.1,33.9,22.8,28.7,17.7,54.2,0,0,0,,358.3,1013.3,2.7,3.3,,0.98,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-25,32,22.3,27.5,32.7,22.3,28,18,57.5,0,0,0,,336.2,1013.2,33.8,3.1,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-26,30.4,22.4,26.9,31.5,22.4,27.4,18.4,60.9,0,0,0,,258.1,1011.7,5.6,2.8,,0.04,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-27,29,22.8,25.2,29.1,22.8,25.4,19.2,70.8,0,0,0,,285.7,1011.8,8.9,3.1,,0.08,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-28,28.6,21.4,25,29.3,21.4,25.2,18.2,66.9,0,0,0,,269.6,1012.7,35.1,3.7,,0.11,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-29,25.4,19.7,23,25.4,19.7,23,14.3,58.8,0,0,0,,337.6,1015.5,26.6,3.7,,0.14,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-01-30,27.4,17.3,22.5,27.1,17.3,22.5,12,52.4,0,0,0,,336.4,1014.6,2.7,3.8,,0.17,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-01-31,26.5,17.7,23.1,26.5,17.7,23.1,13.9,57.4,0,0,0,,302.3,1012.4,1.1,3.1,,0.21,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-01,28,18.9,24.1,28.3,18.9,24.1,15.3,59.1,0,0,0,,326.2,1012.1,1.1,3.4,,0.24,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-02,29.4,20.8,25.6,30.1,20.8,25.7,17.7,63.8,0,0,0,,230.1,1013.4,1.1,2.7,,0.25,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-03,27.8,21.3,24.7,29.3,21.3,25.1,19.7,73.9,0,0,0,,272,1014.3,6.9,2.5,,0.3,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-04,28.7,20.9,24.8,29.1,20.9,24.9,16.8,63.1,0,0,0,,333.3,1013.3,3.8,2.7,,0.34,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-05,29,19,24.4,28.3,19,24.2,12.6,48.6,0,0,0,,318.4,1012.8,2.6,3.3,,0.37,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-06,28.7,20.7,24.4,27.6,20.7,24.2,12.6,49.7,0,0,0,,324.3,1013,4.2,3.5,,0.4,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-07,26.7,17.3,23.2,26.5,17.3,23.2,10.8,46.9,0,0,0,,315.8,1014.1,0.6,3.2,,0.43,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-08,28.4,19.3,24.4,28.9,19.3,24.5,15.2,57.7,0,0,0,,346.2,1014.1,1.1,3,,0.47,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-09,31.6,23,26.6,30.7,23,26.5,14.7,49,0,0,0,,50.9,1013.9,9.9,3.2,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-10,32,24.3,27.9,32.8,24.3,28.3,16.3,49.9,0,0,0,,39.5,1012.6,6.6,3.3,,0.53,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-11,33,24.3,28.4,34.4,24.3,29.2,18.4,55.4,0,0,0,,38.5,1013,25.8,3.2,,0.57,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-02-12,31.4,25.4,28.9,32.8,25.4,29.8,18.4,53.8,0,0,0,,359.7,1014.7,43,3.1,,0.6,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-02-13,33.3,24.1,28.8,33,24.1,29.2,17.6,52.1,0,0,0,,52.2,1014.7,49.9,3.2,,0.64,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-02-14,33,24.8,29.2,32.3,24.8,28.8,14.1,40.5,0,0,0,,348.1,1012.9,36.2,3.8,,0.67,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-02-15,32.4,23.3,27.6,31.3,23.3,27.1,11.9,38.9,0,0,0,,330,1012.3,5.2,3.9,,0.71,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-16,31.4,23,26.9,31.5,23,27.2,15.7,51.3,0,0,0,,310.4,1012.8,2.2,3.1,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-17,35,22.7,28.8,36.2,22.7,29.4,17.8,53.9,0,0,0,,331,1013.2,1.1,3,,0.78,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-18,34.7,24.4,29.8,35.4,24.4,30,16.8,47.5,0,0,0,,206,1012.8,1.1,3.3,,0.81,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-19,33,24.1,28.6,35.7,24.1,29.3,18,54.3,0,0,0,,285.6,1012,1.1,2.9,,0.85,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-20,32.4,23.4,28.1,32.7,23.4,28.5,17.2,53.1,0,0,0,,305.3,1011.5,10.4,3.1,,0.88,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-21,31.6,23.1,27.3,33.3,23.1,27.7,17.6,57.4,0,0,0,,315,1013.8,8.4,3.2,,0.92,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-22,32,21.7,27.6,33.6,21.7,27.9,16,50.1,0,0,0,,312.8,1014.6,4.2,3.2,,0.95,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-23,33.4,22.7,28.3,32.9,22.7,28.1,14.9,45.8,0,0,0,,295.1,1013.3,2.2,3.3,,0,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-24,30.8,22.4,27.2,31.9,22.4,27.9,17.4,56.1,0,0,0,,279.3,1011.1,1.1,3,,0.02,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-25,35.3,23,29.1,34.1,23,28.5,10,32.3,0,0,0,,24.4,1010.4,16.3,3.7,,0.05,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-26,35,25.4,29.5,33.2,25.4,28.8,9.9,32.1,0,0,0,,35.4,1011.2,1.1,3.3,,0.09,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-27,35.4,24.1,29.3,34.1,24.1,28.8,11.2,34.8,0,0,0,,91.6,1011.2,1.1,3.3,,0.12,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-28,32.7,21.3,28,31.9,21.3,27.8,13.5,42.4,0,0,0,,297.4,1009.8,1.1,3.1,,0.15,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-02-29,31.5,22.3,27.2,32.3,22.3,27.5,16.8,54.7,0,0,0,,289.7,1009.6,1.1,3.3,,0.19,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-01,31,23.4,27.2,33.8,23.4,27.9,19,62.7,0,0,0,,312.6,1010.5,3.8,3.4,,0.22,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-02,30.4,22.1,26.4,34.5,22.1,27.5,18.8,64,0,0,0,,287.8,1011.4,1.6,3.7,,0.25,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-03,29.4,23.3,26.5,30.9,23.3,27.2,20,68.4,0,0,0,,285.3,1012.2,14.1,3.4,,0.25,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-04,28.7,23,26,30.4,23,26.5,19.2,66.4,0,0,0,,300.3,1011.9,30.5,3.8,,0.32,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-05,28.7,22.7,26.1,30.2,22.7,26.8,19.8,68.8,0,0,0,,285.7,1010.7,31.3,3.5,,0.35,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-06,29.7,24.5,26.9,30.6,24.5,27.4,18.9,61.8,0,0,0,,257.9,1010.5,42.7,3.6,,0.39,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-07,28.7,22.9,26,29,22.9,26.2,18.1,62.3,0,0,0,,322.5,1012.7,26.1,3.5,,0.42,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-08,28.3,20.7,25.3,29.1,20.7,25.6,16.5,58.7,0,0,0,,305.3,1012.5,12.9,3.6,,0.45,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-09,28.8,21.4,25.6,30,21.4,26.1,19,67.2,0,0,0,,297.4,1011.4,21.4,3.5,,0.5,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-10,29,22.7,26.1,30.7,22.7,26.6,19.7,68.5,0,0,0,,286.1,1011.2,35.3,3.5,,0.52,Partially cloudy,Clearing in the afternoon.
mumbai,18.94,72.835,2020-03-11,28.7,23.7,26.1,28.9,23.7,26.2,17.1,58.2,0,0,0,,291.5,1012.2,34.5,4.7,,0.55,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-12,28,22.1,25.4,28.3,22.1,25.5,16.7,59,0,0,0,,323.1,1013.6,18.8,4.2,,0.59,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-13,28.7,19.8,25.1,28.2,19.8,25,13.4,49.7,0,0,0,,329.4,1014.1,28.4,4,,0.62,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-14,31.5,20.7,26.3,30.8,20.7,25.9,12.2,43.9,0,0,0,,354.7,1012.3,21.2,4.1,,0.65,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-15,34.7,20.7,28.1,32.9,20.7,27.7,12.9,41.6,0,0,0,,321.4,1010.2,20.1,3.7,,0.69,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-16,35.7,24,29.7,35.1,24,29.5,13.7,39.2,0,0,0,,324.9,1010.8,1.1,3.6,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-17,35.5,23.1,29.3,35,23.1,29.5,15.5,44.8,0,0,0,,311.8,1011.5,6.8,3.6,,0.76,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-18,32.7,24.4,29.2,35.2,24.4,30,16.4,47.6,0,0,0,,287.3,1012.1,12.9,3.9,,0.79,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-19,32,23.3,28.2,32.3,23.3,28.6,17.8,55.2,0,0,0,,292.8,1012,11.4,4,,0.83,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-20,30.3,24.3,27.3,32.5,24.3,28.3,20.2,66.1,0,0,0,,284,1012.1,18.5,4.6,,0.86,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-21,29.5,22.7,26.8,31.4,22.7,27.9,20.5,68.8,0,0,0,,298.7,1012,11.8,4.1,,0.89,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-22,30.8,23.4,27.7,34.6,23.4,29.2,21.4,69.8,0,0,0,,320.6,1011.6,7.6,4.1,,0.93,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-23,33,25.4,29.1,37.4,25.4,31.2,21.9,66.8,0,0,0,,304.7,1010.2,17.9,3.7,,0.96,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-24,32.4,25.7,29.5,37.1,25.7,32.1,21.7,63.8,0,0,0,,299.7,1008.3,14.7,3.7,,0,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-25,31.4,26.7,29.3,37.2,29.8,33.7,23.6,71.7,0,0,0,,257,1008.2,29.5,3.5,,0.03,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-26,33.4,26.8,29.5,39.5,29.4,33.9,23.7,71.8,0,0,0,,246.2,1009.1,31.2,3.5,,0.06,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-27,34.1,26.4,29.3,39.1,26.4,32.8,23,69.5,0,0,0,,316,1011.3,34,3.6,,0.1,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-28,33.5,25.3,29.6,38.1,25.3,31,18.3,52.9,0,0,0,,323.4,1011.1,23.1,3.6,,0.13,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-03-29,34.4,25.8,29.9,37.4,25.8,31,18.3,50.6,0,0,0,,321,1009.3,11.4,4,,0.17,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-30,32.4,26.6,29.1,34.7,26.6,30.8,19.3,56.1,0,0,0,,299.8,1009.7,17.4,3.8,,0.2,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-03-31,32.7,25.3,28.7,34.4,25.3,30,20.7,64.4,0,0,0,,301.3,1010.8,17.5,4.1,,0.23,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-01,32.4,24.4,29,37.9,24.4,31.2,21.6,65.6,0,0,0,,306.9,1010.4,2.1,4,,0.25,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-02,33.5,25.4,29.6,37.8,25.4,32,22,65.4,0,0,0,,309.6,1008.6,3.5,3.9,,0.3,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-03,33.1,26.4,29.6,38.2,26.4,33.1,22.6,67.6,0,0,0,,299.7,1009,2.4,3.7,,0.34,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-04,33.4,25.8,29.4,38,25.8,33.5,23.6,72.2,0,0,0,,286.3,1009.6,1.1,3.8,,0.37,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-05,32.4,25.7,29.3,38.7,25.7,33.4,23.8,73.5,0,0,0,,271.9,1010.4,1.1,3.6,,0.4,Clear,Clear conditions throughout the day.
